 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
28832.6895    3.0000    0.7993    0.7962    1.1170    0.7596    3.6627    0.1955  6.0065E-01    -88.3534  3.0218E+00
28834.5723    3.0000    0.7993    0.7961    1.1222    0.7626    3.6625    0.1959  6.0022E-01    -88.3534  2.9836E+00
28836.4395    3.0000    0.7993    0.7961    1.1275    0.7656    3.6623    0.1963  5.9979E-01    -88.3534  2.9459E+00
28838.2852    3.0000    0.7993    0.7960    1.1327    0.7686    3.6621    0.1967  5.9936E-01    -88.3534  2.9087E+00
28840.1152    3.0000    0.7993    0.7960    1.1379    0.7716    3.6619    0.1971  5.9892E-01    -88.3534  2.8720E+00
28841.9238    3.0000    0.7993    0.7960    1.1432    0.7746    3.6617    0.1975  5.9849E-01    -88.3534  2.8357E+00
28843.7168    3.0000    0.7993    0.7959    1.1484    0.7776    3.6615    0.1979  5.9805E-01    -88.3534  2.7998E+00
28845.4902    3.0000    0.7993    0.7959    1.1537    0.7807    3.6614    0.1983  5.9762E-01    -88.3534  2.7644E+00
28847.2480    3.0000    0.7993    0.7959    1.1589    0.7837    3.6612    0.1987  5.9718E-01    -88.3534  2.7295E+00
28848.9863    3.0000    0.7993    0.7958    1.1641    0.7867    3.6609    0.1991  5.9674E-01    -88.3534  2.6949E+00
28850.7090    3.0000    0.7993    0.7958    1.1694    0.7897    3.6607    0.1995  5.9630E-01    -88.3534  2.6608E+00
28852.4121    3.0000    0.7993    0.7957    1.1746    0.7928    3.6605    0.1999  5.9586E-01    -88.3534  2.6271E+00
28854.0996    3.0000    0.7993    0.7957    1.1798    0.7958    3.6603    0.2003  5.9542E-01    -88.3534  2.5939E+00
28855.7695    3.0000    0.7993    0.7957    1.1851    0.7988    3.6601    0.2007  5.9498E-01    -88.3534  2.5610E+00
28857.4238    3.0000    0.7993    0.7956    1.1903    0.8018    3.6599    0.2011  5.9454E-01    -88.3534  2.5286E+00
28859.0605    3.0000    0.7993    0.7956    1.1956    0.8049    3.6597    0.2015  5.9409E-01    -88.3534  2.4965E+00
28860.6816    3.0000    0.7993    0.7955    1.2008    0.8079    3.6595    0.2019  5.9365E-01    -88.3534  2.4648E+00
28862.2871    3.0000    0.7993    0.7955    1.2060    0.8109    3.6593    0.2023  5.9320E-01    -88.3534  2.4336E+00
28863.8750    3.0000    0.7993    0.7955    1.2113    0.8140    3.6591    0.2027  5.9275E-01    -88.3534  2.4027E+00
28865.4473    3.0000    0.7993    0.7954    1.2165    0.8170    3.6589    0.2031  5.9230E-01    -88.3534  2.3722E+00
28867.0039    3.0000    0.7993    0.7954    1.2217    0.8201    3.6587    0.2035  5.9185E-01    -88.3534  2.3420E+00
28868.5469    3.0000    0.7993    0.7953    1.2270    0.8231    3.6585    0.2039  5.9140E-01    -88.3534  2.3123E+00
28870.0723    3.0000    0.7993    0.7953    1.2322    0.8262    3.6582    0.2043  5.9094E-01    -88.3534  2.2829E+00
28871.5820    3.0000    0.7993    0.7952    1.2375    0.8292    3.6580    0.2048  5.9049E-01    -88.3534  2.2539E+00
28873.0781    3.0000    0.7993    0.7952    1.2427    0.8323    3.6578    0.2052  5.9003E-01    -88.3534  2.2252E+00
28874.5586    3.0000    0.7993    0.7952    1.2479    0.8353    3.6576    0.2056  5.8958E-01    -88.3534  2.1969E+00
28876.0254    3.0000    0.7993    0.7951    1.2532    0.8384    3.6574    0.2060  5.8912E-01    -88.3534  2.1689E+00
28877.4766    3.0000    0.7993    0.7951    1.2584    0.8414    3.6572    0.2064  5.8866E-01    -88.3534  2.1413E+00
28878.9121    3.0000    0.7993    0.7950    1.2636    0.8445    3.6569    0.2068  5.8820E-01    -88.3534  2.1140E+00
28880.3359    3.0000    0.7993    0.7950    1.2689    0.8476    3.6567    0.2072  5.8773E-01    -88.3534  2.0871E+00
28881.7422    3.0000    0.7993    0.7949    1.2741    0.8506    3.6565    0.2077  5.8727E-01    -88.3534  2.0605E+00
28883.1367    3.0000    0.7993    0.7949    1.2794    0.8537    3.6563    0.2081  5.8681E-01    -88.3534  2.0342E+00
28884.5176    3.0000    0.7993    0.7948    1.2846    0.8568    3.6560    0.2085  5.8634E-01    -88.3534  2.0082E+00
28885.8828    3.0000    0.7993    0.7948    1.2898    0.8598    3.6558    0.2089  5.8587E-01    -88.3534  1.9826E+00
28887.2363    3.0000    0.7993    0.7947    1.2951    0.8629    3.6556    0.2093  5.8541E-01    -88.3534  1.9572E+00
28888.5742    3.0000    0.7993    0.7947    1.3003    0.8660    3.6554    0.2098  5.8494E-01    -88.3534  1.9322E+00
28889.9004    3.0000    0.7993    0.7946    1.3056    0.8691    3.6551    0.2102  5.8446E-01    -88.3534  1.9075E+00
28891.2129    3.0000    0.7993    0.7946    1.3108    0.8721    3.6549    0.2106  5.8399E-01    -88.3534  1.8831E+00
28892.5117    3.0000    0.7993    0.7945    1.3160    0.8752    3.6547    0.2110  5.8352E-01    -88.3534  1.8590E+00
28893.7988    3.0000    0.7993    0.7945    1.3213    0.8783    3.6544    0.2115  5.8304E-01    -88.3534  1.8352E+00
28895.0723    3.0000    0.7993    0.7944    1.3265    0.8814    3.6542    0.2119  5.8257E-01    -88.3534  1.8117E+00
28896.3320    3.0000    0.7993    0.7944    1.3317    0.8845    3.6540    0.2123  5.8209E-01    -88.3534  1.7885E+00
28897.5801    3.0000    0.7993    0.7943    1.3370    0.8876    3.6537    0.2127  5.8161E-01    -88.3534  1.7656E+00
28898.8164    3.0000    0.7993    0.7943    1.3422    0.8907    3.6535    0.2132  5.8113E-01    -88.3534  1.7429E+00
28900.0391    3.0000    0.7993    0.7942    1.3475    0.8938    3.6533    0.2136  5.8065E-01    -88.3534  1.7206E+00
28901.2500    3.0000    0.7993    0.7942    1.3527    0.8968    3.6530    0.2140  5.8017E-01    -88.3534  1.6985E+00
28902.4492    3.0000    0.7993    0.7941    1.3579    0.8999    3.6528    0.2144  5.7968E-01    -88.3534  1.6767E+00
28903.6367    3.0000    0.7993    0.7941    1.3632    0.9030    3.6525    0.2149  5.7920E-01    -88.3534  1.6551E+00
28904.8125    3.0000    0.7993    0.7940    1.3684    0.9061    3.6523    0.2153  5.7871E-01    -88.3534  1.6338E+00
28905.9746    3.0000    0.7993    0.7940    1.3736    0.9093    3.6521    0.2157  5.7822E-01    -88.3534  1.6128E+00
28907.1270    3.0000    0.7993    0.7939    1.3789    0.9124    3.6518    0.2162  5.7773E-01    -88.3534  1.5920E+00
28908.2676    3.0000    0.7993    0.7939    1.3841    0.9155    3.6516    0.2166  5.7724E-01    -88.3534  1.5715E+00
28909.3965    3.0000    0.7993    0.7938    1.3894    0.9186    3.6513    0.2170  5.7675E-01    -88.3534  1.5513E+00
28910.5137    3.0000    0.7993    0.7937    1.3946    0.9217    3.6511    0.2175  5.7625E-01    -88.3534  1.5313E+00
28911.6191    3.0000    0.7993    0.7937    1.3998    0.9248    3.6508    0.2179  5.7576E-01    -88.3534  1.5115E+00
28912.7148    3.0000    0.7993    0.7936    1.4051    0.9279    3.6506    0.2184  5.7526E-01    -88.3534  1.4920E+00
28913.7988    3.0000    0.7993    0.7936    1.4103    0.9310    3.6503    0.2188  5.7476E-01    -88.3534  1.4728E+00
28914.8730    3.0000    0.7993    0.7935    1.4155    0.9342    3.6501    0.2192  5.7426E-01    -88.3534  1.4537E+00
28915.9355    3.0000    0.7993    0.7934    1.4208    0.9373    3.6498    0.2197  5.7376E-01    -88.3534  1.4349E+00
28916.9863    3.0000    0.7993    0.7934    1.4260    0.9404    3.6496    0.2201  5.7326E-01    -88.3534  1.4164E+00
28918.0293    3.0000    0.7993    0.7933    1.4313    0.9435    3.6493    0.2206  5.7276E-01    -88.3534  1.3980E+00
28919.0605    3.0000    0.7993    0.7933    1.4365    0.9467    3.6491    0.2210  5.7225E-01    -88.3534  1.3799E+00
28920.0801    3.0000    0.7993    0.7932    1.4417    0.9498    3.6488    0.2215  5.7174E-01    -88.3534  1.3621E+00
28921.0918    3.0000    0.7993    0.7931    1.4470    0.9529    3.6485    0.2219  5.7124E-01    -88.3534  1.3444E+00
28922.0918    3.0000    0.7993    0.7931    1.4522    0.9561    3.6483    0.2223  5.7073E-01    -88.3534  1.3270E+00
28923.0820    3.0000    0.7993    0.7930    1.4574    0.9592    3.6480    0.2228  5.7021E-01    -88.3534  1.3097E+00
28924.0625    3.0000    0.7993    0.7929    1.4627    0.9623    3.6478    0.2232  5.6970E-01    -88.3534  1.2927E+00
28925.0332    3.0000    0.7993    0.7929    1.4679    0.9655    3.6475    0.2237  5.6919E-01    -88.3534  1.2759E+00
28925.9941    3.0000    0.7993    0.7928    1.4732    0.9686    3.6472    0.2241  5.6867E-01    -88.3534  1.2593E+00
28926.9453    3.0000    0.7993    0.7927    1.4784    0.9718    3.6470    0.2246  5.6815E-01    -88.3534  1.2429E+00
28927.8887    3.0000    0.7993    0.7927    1.4836    0.9749    3.6467    0.2250  5.6764E-01    -88.3534  1.2268E+00
28928.8203    3.0000    0.7993    0.7926    1.4889    0.9781    3.6465    0.2255  5.6712E-01    -88.3534  1.2108E+00
28929.7441    3.0000    0.7993    0.7925    1.4941    0.9812    3.6462    0.2260  5.6659E-01    -88.3534  1.1950E+00
28930.6582    3.0000    0.7993    0.7925    1.4993    0.9844    3.6459    0.2264  5.6607E-01    -88.3534  1.1794E+00
28931.5625    3.0000    0.7993    0.7924    1.5046    0.9875    3.6456    0.2269  5.6554E-01    -88.3534  1.1640E+00
28932.4590    3.0000    0.7993    0.7923    1.5098    0.9907    3.6454    0.2273  5.6502E-01    -88.3534  1.1488E+00
28933.3457    3.0000    0.7993    0.7923    1.5151    0.9939    3.6451    0.2278  5.6449E-01    -88.3534  1.1338E+00
28934.2227    3.0000    0.7993    0.7922    1.5203    0.9970    3.6448    0.2282  5.6396E-01    -88.3534  1.1190E+00
28935.0918    3.0000    0.7993    0.7921    1.5255    1.0002    3.6446    0.2287  5.6343E-01    -88.3534  1.1043E+00
28935.9531    3.0000    0.7993    0.7920    1.5308    1.0033    3.6443    0.2292  5.6290E-01    -88.3534  1.0899E+00
28936.8047    3.0000    0.7993    0.7920    1.5360    1.0065    3.6440    0.2296  5.6236E-01    -88.3534  1.0756E+00
28937.6484    3.0000    0.7993    0.7919    1.5412    1.0097    3.6437    0.2301  5.6182E-01    -88.3534  1.0615E+00
28938.4824    3.0000    0.7993    0.7918    1.5465    1.0129    3.6435    0.2305  5.6129E-01    -88.3534  1.0476E+00
28939.3105    3.0000    0.7993    0.7918    1.5517    1.0160    3.6432    0.2310  5.6075E-01    -88.3534  1.0338E+00
28940.1289    3.0000    0.7993    0.7917    1.5570    1.0192    3.6429    0.2315  5.6021E-01    -88.3534  1.0202E+00
28940.9375    3.0000    0.7993    0.7916    1.5622    1.0224    3.6426    0.2319  5.5966E-01    -88.3534  1.0068E+00
28941.7402    3.0000    0.7993    0.7915    1.5674    1.0256    3.6423    0.2324  5.5912E-01    -88.3534  9.9355E-01
28942.5352    3.0000    0.7993    0.7914    1.5727    1.0288    3.6421    0.2329  5.5857E-01    -88.3534  9.8047E-01
28943.3203    3.0000    0.7993    0.7914    1.5779    1.0319    3.6418    0.2333  5.5802E-01    -88.3534  9.6755E-01
28944.0977    3.0000    0.7993    0.7913    1.5832    1.0351    3.6415    0.2338  5.5747E-01    -88.3534  9.5479E-01
28944.8691    3.0000    0.7993    0.7912    1.5884    1.0383    3.6412    0.2343  5.5692E-01    -88.3534  9.4219E-01
28945.6309    3.0000    0.7993    0.7911    1.5936    1.0415    3.6409    0.2347  5.5637E-01    -88.3534  9.2975E-01
28946.3867    3.0000    0.7993    0.7910    1.5989    1.0447    3.6406    0.2352  5.5582E-01    -88.3534  9.1746E-01
28947.1348    3.0000    0.7993    0.7910    1.6041    1.0479    3.6403    0.2357  5.5526E-01    -88.3534  9.0533E-01
28947.8750    3.0000    0.7993    0.7909    1.6093    1.0511    3.6401    0.2362  5.5470E-01    -88.3534  8.9335E-01
28948.6074    3.0000    0.7993    0.7908    1.6146    1.0543    3.6398    0.2366  5.5414E-01    -88.3534  8.8152E-01
28949.3320    3.0000    0.7993    0.7907    1.6198    1.0575    3.6395    0.2371  5.5358E-01    -88.3534  8.6983E-01
28950.0508    3.0000    0.7993    0.7906    1.6251    1.0607    3.6392    0.2376  5.5302E-01    -88.3534  8.5829E-01
28950.7617    3.0000    0.7993    0.7905    1.6303    1.0639    3.6389    0.2381  5.5245E-01    -88.3534  8.4690E-01
28951.4648    3.0000    0.7993    0.7904    1.6355    1.0671    3.6386    0.2386  5.5188E-01    -88.3534  8.3565E-01
28952.1621    3.0000    0.7993    0.7903    1.6408    1.0703    3.6383    0.2390  5.5131E-01    -88.3534  8.2454E-01
28952.8516    3.0000    0.7993    0.7903    1.6460    1.0735    3.6380    0.2395  5.5074E-01    -88.3534  8.1357E-01
28953.5352    3.0000    0.7993    0.7902    1.6512    1.0767    3.6377    0.2400  5.5017E-01    -88.3534  8.0273E-01
28954.2109    3.0000    0.7993    0.7901    1.6565    1.0800    3.6374    0.2405  5.4960E-01    -88.3534  7.9203E-01
28954.8809    3.0000    0.7993    0.7900    1.6617    1.0832    3.6371    0.2410  5.4902E-01    -88.3534  7.8147E-01
28955.5430    3.0000    0.7993    0.7899    1.6670    1.0864    3.6368    0.2414  5.4844E-01    -88.3534  7.7104E-01
28956.1992    3.0000    0.7993    0.7898    1.6722    1.0896    3.6365    0.2419  5.4786E-01    -88.3534  7.6074E-01
28956.8477    3.0000    0.7993    0.7897    1.6774    1.0929    3.6362    0.2424  5.4728E-01    -88.3534  7.5056E-01
28957.4902    3.0000    0.7993    0.7896    1.6827    1.0961    3.6359    0.2429  5.4670E-01    -88.3534  7.4052E-01
28958.1270    3.0000    0.7993    0.7895    1.6879    1.0993    3.6356    0.2434  5.4611E-01    -88.3534  7.3060E-01
28958.7578    3.0000    0.7993    0.7894    1.6931    1.1025    3.6353    0.2439  5.4552E-01    -88.3534  7.2081E-01
28959.3809    3.0000    0.7993    0.7893    1.6984    1.1058    3.6350    0.2444  5.4493E-01    -88.3534  7.1114E-01
28960.0000    3.0000    0.7993    0.7892    1.7036    1.1090    3.6347    0.2449  5.4434E-01    -88.3534  7.0159E-01
28960.6113    3.0000    0.7993    0.7891    1.7089    1.1122    3.6344    0.2454  5.4375E-01    -88.3534  6.9216E-01
28961.2168    3.0000    0.7993    0.7890    1.7141    1.1155    3.6341    0.2459  5.4315E-01    -88.3534  6.8285E-01
28961.8145    3.0000    0.7993    0.7889    1.7193    1.1187    3.6337    0.2464  5.4256E-01    -88.3534  6.7366E-01
28962.4082    3.0000    0.7993    0.7888    1.7246    1.1220    3.6334    0.2468  5.4196E-01    -88.3534  6.6458E-01
28962.9961    3.0000    0.7993    0.7887    1.7298    1.1252    3.6331    0.2473  5.4136E-01    -88.3534  6.5561E-01
28963.5781    3.0000    0.7993    0.7886    1.7350    1.1285    3.6328    0.2478  5.4075E-01    -88.3534  6.4676E-01
28964.1523    3.0000    0.7993    0.7885    1.7403    1.1317    3.6325    0.2483  5.4015E-01    -88.3534  6.3802E-01
28964.7227    3.0000    0.7993    0.7884    1.7455    1.1350    3.6322    0.2488  5.3954E-01    -88.3534  6.2940E-01
28965.2871    3.0000    0.7993    0.7883    1.7508    1.1382    3.6319    0.2493  5.3893E-01    -88.3534  6.2088E-01
28965.8457    3.0000    0.7993    0.7882    1.7560    1.1415    3.6315    0.2498  5.3832E-01    -88.3534  6.1246E-01
28966.3984    3.0000    0.7993    0.7881    1.7612    1.1447    3.6312    0.2503  5.3771E-01    -88.3534  6.0416E-01
28966.9453    3.0000    0.7993    0.7879    1.7665    1.1480    3.6309    0.2508  5.3709E-01    -88.3534  5.9595E-01
28967.4883    3.0000    0.7993    0.7878    1.7717    1.1512    3.6306    0.2514  5.3647E-01    -88.3534  5.8786E-01
28968.0254    3.0000    0.7993    0.7877    1.7769    1.1545    3.6303    0.2519  5.3585E-01    -88.3534  5.7986E-01
28968.5566    3.0000    0.7993    0.7876    1.7822    1.1578    3.6299    0.2524  5.3523E-01    -88.3534  5.7197E-01
28969.0820    3.0000    0.7993    0.7875    1.7874    1.1610    3.6296    0.2529  5.3461E-01    -88.3534  5.6417E-01
28969.6016    3.0000    0.7993    0.7874    1.7927    1.1643    3.6293    0.2534  5.3398E-01    -88.3534  5.5648E-01
28970.1172    3.0000    0.7993    0.7872    1.7979    1.1676    3.6290    0.2539  5.3335E-01    -88.3534  5.4888E-01
28970.6270    3.0000    0.7993    0.7871    1.8031    1.1709    3.6286    0.2544  5.3272E-01    -88.3534  5.4137E-01
28971.1328    3.0000    0.7993    0.7870    1.8084    1.1741    3.6283    0.2549  5.3209E-01    -88.3534  5.3397E-01
28971.6328    3.0000    0.7993    0.7869    1.8136    1.1774    3.6280    0.2554  5.3145E-01    -88.3534  5.2665E-01
28972.1289    3.0000    0.7993    0.7868    1.8189    1.1807    3.6276    0.2559  5.3082E-01    -88.3534  5.1943E-01
28972.6191    3.0000    0.7993    0.7866    1.8241    1.1840    3.6273    0.2565  5.3018E-01    -88.3534  5.1230E-01
28973.1035    3.0000    0.7993    0.7865    1.8293    1.1873    3.6270    0.2570  5.2954E-01    -88.3534  5.0526E-01
28973.5840    3.0000    0.7993    0.7864    1.8346    1.1906    3.6266    0.2575  5.2889E-01    -88.3534  4.9831E-01
28974.0586    3.0000    0.7993    0.7863    1.8398    1.1938    3.6263    0.2580  5.2825E-01    -88.3534  4.9145E-01
28974.5312    3.0000    0.7993    0.7861    1.8450    1.1971    3.6260    0.2585  5.2760E-01    -88.3534  4.8468E-01
28974.9961    3.0000    0.7993    0.7860    1.8503    1.2004    3.6256    0.2590  5.2695E-01    -88.3534  4.7799E-01
28975.4570    3.0000    0.7993    0.7859    1.8555    1.2037    3.6253    0.2596  5.2629E-01    -88.3534  4.7138E-01
28975.9141    3.0000    0.7993    0.7857    1.8608    1.2070    3.6250    0.2601  5.2564E-01    -88.3534  4.6486E-01
28976.3672    3.0000    0.7993    0.7856    1.8660    1.2103    3.6246    0.2606  5.2498E-01    -88.3534  4.5843E-01
28976.8145    3.0000    0.7993    0.7855    1.8712    1.2136    3.6243    0.2611  5.2432E-01    -88.3534  4.5207E-01
28977.2578    3.0000    0.7993    0.7853    1.8765    1.2169    3.6239    0.2617  5.2366E-01    -88.3534  4.4580E-01
28977.6973    3.0000    0.7993    0.7852    1.8817    1.2202    3.6236    0.2622  5.2299E-01    -88.3534  4.3960E-01
28978.1309    3.0000    0.7993    0.7850    1.8869    1.2235    3.6232    0.2627  5.2232E-01    -88.3534  4.3349E-01
28978.5605    3.0000    0.7993    0.7849    1.8922    1.2268    3.6229    0.2632  5.2165E-01    -88.3534  4.2745E-01
28978.9863    3.0000    0.7993    0.7848    1.8974    1.2301    3.6226    0.2638  5.2098E-01    -88.3534  4.2149E-01
28979.4082    3.0000    0.7993    0.7846    1.9027    1.2335    3.6222    0.2643  5.2031E-01    -88.3534  4.1561E-01
28979.8262    3.0000    0.7993    0.7845    1.9079    1.2368    3.6219    0.2648  5.1963E-01    -88.3534  4.0980E-01
28980.2402    3.0000    0.7993    0.7843    1.9131    1.2401    3.6215    0.2654  5.1895E-01    -88.3534  4.0406E-01
28980.6484    3.0000    0.7993    0.7842    1.9184    1.2434    3.6212    0.2659  5.1827E-01    -88.3534  3.9840E-01
28981.0527    3.0000    0.7993    0.7840    1.9236    1.2467    3.6208    0.2664  5.1758E-01    -88.3534  3.9281E-01
28981.4551    3.0000    0.7993    0.7839    1.9288    1.2501    3.6205    0.2670  5.1689E-01    -88.3534  3.8730E-01
28981.8516    3.0000    0.7993    0.7837    1.9341    1.2534    3.6201    0.2675  5.1620E-01    -88.3534  3.8185E-01
28982.2441    3.0000    0.7993    0.7836    1.9393    1.2567    3.6197    0.2681  5.1551E-01    -88.3534  3.7647E-01
28982.6328    3.0000    0.7993    0.7834    1.9446    1.2600    3.6194    0.2686  5.1482E-01    -88.3534  3.7116E-01
28983.0176    3.0000    0.7993    0.7833    1.9498    1.2634    3.6190    0.2691  5.1412E-01    -88.3534  3.6592E-01
28983.3984    3.0000    0.7993    0.7831    1.9550    1.2667    3.6187    0.2697  5.1342E-01    -88.3534  3.6075E-01
28983.7773    3.0000    0.7993    0.7829    1.9603    1.2700    3.6183    0.2702  5.1272E-01    -88.3534  3.5564E-01
28984.1504    3.0000    0.7993    0.7828    1.9655    1.2734    3.6180    0.2708  5.1201E-01    -88.3534  3.5060E-01
28984.5195    3.0000    0.7993    0.7826    1.9707    1.2767    3.6176    0.2713  5.1130E-01    -88.3534  3.4562E-01
28984.8867    3.0000    0.7993    0.7824    1.9760    1.2801    3.6172    0.2719  5.1059E-01    -88.3534  3.4071E-01
28985.2500    3.0000    0.7993    0.7823    1.9812    1.2834    3.6169    0.2724  5.0988E-01    -88.3534  3.3586E-01
28985.6074    3.0000    0.7993    0.7821    1.9865    1.2868    3.6165    0.2729  5.0916E-01    -88.3534  3.3107E-01
28985.9629    3.0000    0.7993    0.7819    1.9917    1.2901    3.6161    0.2735  5.0844E-01    -88.3534  3.2634E-01
28986.3145    3.0000    0.7993    0.7818    1.9969    1.2934    3.6158    0.2740  5.0772E-01    -88.3534  3.2168E-01
28986.6641    3.0000    0.7993    0.7816    2.0022    1.2968    3.6154    0.2746  5.0699E-01    -88.3534  3.1707E-01
28987.0078    3.0000    0.7993    0.7814    2.0074    1.3002    3.6150    0.2751  5.0626E-01    -88.3534  3.1253E-01
28987.3496    3.0000    0.7993    0.7812    2.0126    1.3035    3.6147    0.2757  5.0553E-01    -88.3534  3.0804E-01
28987.6875    3.0000    0.7993    0.7811    2.0179    1.3069    3.6143    0.2763  5.0480E-01    -88.3534  3.0361E-01
28988.0215    3.0000    0.7993    0.7809    2.0231    1.3102    3.6139    0.2768  5.0406E-01    -88.3534  2.9924E-01
28988.3535    3.0000    0.7993    0.7807    2.0284    1.3136    3.6136    0.2774  5.0332E-01    -88.3534  2.9492E-01
28988.6816    3.0000    0.7993    0.7805    2.0336    1.3170    3.6132    0.2779  5.0258E-01    -88.3534  2.9066E-01
28989.0059    3.0000    0.7993    0.7803    2.0388    1.3203    3.6128    0.2785  5.0183E-01    -88.3534  2.8646E-01
28989.3262    3.0000    0.7993    0.7801    2.0441    1.3237    3.6124    0.2790  5.0108E-01    -88.3534  2.8230E-01
28989.6445    3.0000    0.7993    0.7799    2.0493    1.3271    3.6121    0.2796  5.0033E-01    -88.3534  2.7821E-01
28989.9609    3.0000    0.7993    0.7797    2.0546    1.3304    3.6117    0.2802  4.9958E-01    -88.3534  2.7416E-01
28990.2715    3.0000    0.7993    0.7796    2.0598    1.3338    3.6113    0.2807  4.9882E-01    -88.3534  2.7017E-01
28990.5801    3.0000    0.7993    0.7794    2.0650    1.3372    3.6109    0.2813  4.9806E-01    -88.3534  2.6623E-01
28990.8867    3.0000    0.7993    0.7792    2.0703    1.3406    3.6106    0.2819  4.9729E-01    -88.3534  2.6234E-01
28991.1895    3.0000    0.7993    0.7790    2.0755    1.3439    3.6102    0.2824  4.9653E-01    -88.3534  2.5850E-01
28991.4883    3.0000    0.7993    0.7788    2.0807    1.3473    3.6098    0.2830  4.9576E-01    -88.3534  2.5471E-01
28991.7852    3.0000    0.7993    0.7786    2.0860    1.3507    3.6094    0.2836  4.9498E-01    -88.3534  2.5097E-01
28992.0781    3.0000    0.7993    0.7783    2.0912    1.3541    3.6090    0.2841  4.9421E-01    -88.3534  2.4728E-01
28992.3691    3.0000    0.7993    0.7781    2.0965    1.3575    3.6086    0.2847  4.9343E-01    -88.3534  2.4363E-01
28992.6562    3.0000    0.7993    0.7779    2.1017    1.3609    3.6082    0.2853  4.9264E-01    -88.3534  2.4004E-01
28992.9414    3.0000    0.7993    0.7777    2.1069    1.3643    3.6079    0.2859  4.9186E-01    -88.3534  2.3649E-01
28993.2246    3.0000    0.7993    0.7775    2.1122    1.3677    3.6075    0.2864  4.9107E-01    -88.3534  2.3298E-01
28993.5039    3.0000    0.7993    0.7773    2.1174    1.3711    3.6071    0.2870  4.9027E-01    -88.3534  2.2952E-01
28993.7793    3.0000    0.7993    0.7771    2.1226    1.3745    3.6067    0.2876  4.8948E-01    -88.3534  2.2611E-01
28994.0527    3.0000    0.7993    0.7768    2.1279    1.3779    3.6063    0.2882  4.8868E-01    -88.3534  2.2274E-01
28994.3242    3.0000    0.7993    0.7766    2.1331    1.3813    3.6059    0.2887  4.8788E-01    -88.3534  2.1942E-01
28994.5918    3.0000    0.7993    0.7764    2.1384    1.3847    3.6055    0.2893  4.8707E-01    -88.3534  2.1613E-01
28994.8574    3.0000    0.7993    0.7762    2.1436    1.3881    3.6051    0.2899  4.8626E-01    -88.3534  2.1289E-01
28995.1211    3.0000    0.7993    0.7759    2.1488    1.3915    3.6047    0.2905  4.8544E-01    -88.3534  2.0970E-01
28995.3809    3.0000    0.7993    0.7757    2.1541    1.3949    3.6043    0.2911  4.8463E-01    -88.3534  2.0654E-01
28995.6387    3.0000    0.7993    0.7755    2.1593    1.3983    3.6039    0.2917  4.8381E-01    -88.3534  2.0343E-01
28995.8926    3.0000    0.7993    0.7752    2.1645    1.4017    3.6035    0.2923  4.8298E-01    -88.3534  2.0036E-01
28996.1465    3.0000    0.7993    0.7750    2.1698    1.4052    3.6031    0.2928  4.8215E-01    -88.3534  1.9732E-01
28996.3965    3.0000    0.7993    0.7748    2.1750    1.4086    3.6027    0.2934  4.8132E-01    -88.3534  1.9433E-01
28996.6426    3.0000    0.7993    0.7745    2.1803    1.4120    3.6023    0.2940  4.8049E-01    -88.3534  1.9137E-01
28996.8887    3.0000    0.7993    0.7743    2.1855    1.4154    3.6019    0.2946  4.7965E-01    -88.3534  1.8846E-01
28997.1309    3.0000    0.7993    0.7740    2.1907    1.4189    3.6015    0.2952  4.7881E-01    -88.3534  1.8558E-01
28997.3711    3.0000    0.7993    0.7738    2.1960    1.4223    3.6011    0.2958  4.7796E-01    -88.3534  1.8274E-01
28997.6094    3.0000    0.7993    0.7735    2.2012    1.4257    3.6007    0.2964  4.7711E-01    -88.3534  1.7994E-01
28997.8438    3.0000    0.7993    0.7732    2.2064    1.4291    3.6003    0.2970  4.7625E-01    -88.3534  1.7717E-01
28998.0762    3.0000    0.7993    0.7730    2.2117    1.4326    3.5999    0.2976  4.7540E-01    -88.3534  1.7444E-01
28998.3066    3.0000    0.7993    0.7727    2.2169    1.4360    3.5995    0.2982  4.7453E-01    -88.3534  1.7175E-01
28998.5352    3.0000    0.7993    0.7725    2.2222    1.4395    3.5991    0.2988  4.7367E-01    -88.3534  1.6909E-01
28998.7617    3.0000    0.7993    0.7722    2.2274    1.4429    3.5987    0.2994  4.7280E-01    -88.3534  1.6647E-01
28998.9863    3.0000    0.7993    0.7719    2.2326    1.4463    3.5983    0.3000  4.7193E-01    -88.3534  1.6388E-01
28999.2070    3.0000    0.7993    0.7716    2.2379    1.4498    3.5978    0.3006  4.7105E-01    -88.3534  1.6133E-01
28999.4258    3.0000    0.7993    0.7714    2.2431    1.4532    3.5974    0.3012  4.7017E-01    -88.3534  1.5881E-01
28999.6445    3.0000    0.7993    0.7711    2.2483    1.4567    3.5970    0.3018  4.6928E-01    -88.3534  1.5632E-01
28999.8594    3.0000    0.7993    0.7708    2.2536    1.4601    3.5966    0.3024  4.6839E-01    -88.3534  1.5386E-01
29000.0723    3.0000    0.7993    0.7705    2.2588    1.4636    3.5962    0.3030  4.6750E-01    -88.3534  1.5144E-01
29000.2832    3.0000    0.7993    0.7702    2.2641    1.4670    3.5958    0.3036  4.6660E-01    -88.3534  1.4905E-01
29000.4902    3.0000    0.7993    0.7699    2.2693    1.4705    3.5953    0.3042  4.6570E-01    -88.3534  1.4669E-01
